Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
157378,27in FHD Monitor,1,149.99,02/28/21 22:47 ,"60 Highland St, New York City, NY 10001"
157379,Lightning Charging Cable,1,15.25,02/23/21 21:55 ,"817 9th St, San Francisco, CA 94016"
157380,Apple Airpods Headphones,1,129.0,02/08/21 22:26 ,"886 2nd St, New York City, NY 10001"
157381,27in 4K Gaming Monitor,1,389.99,02/13/21 02:53 ,"943 13th St, Miami, FL 77011"
157382,27in 4K Gaming Monitor,1,389.99,02/12/21 08:59 ,"457 Meadow St, Phoenix, AZ 85007"
157383,AA Batteries (4-pack),2,4.75,02/18/21 14:17 ,"297 Park St, Phoenix, AZ 85007"
157384,Macbook Pro Laptop,1,1700.0,02/21/21 20:31 ,"39 Jackson St, Los Angeles, CA 90001"
157384,USB-C Charging Cable,1,13.25,02/21/21 20:31 ,"39 Jackson St, Los Angeles, CA 90001"
157385,AAA Batteries (4-pack),1,3.99,02/05/21 10:37 ,"31 11th St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
157386,20in Monitor,1,109.99,02/10/21 22:34 ,"983 Meadow St, Phoenix, AZ 85007"
157387,Bose SoundSport Headphones,1,119.99,02/27/21 19:03 ,"945 Pine St, Houston, TX "
157388,Apple Airpods Headphones,1,129.0,02/19/21 18:46 ,"52 Cedar St, Memphis, TN 38028"
157389,iPhone,1,999.99,02/25/21 12:47 ,"476 11th St, New York City, NY 10001"
157389,Apple Airpods Headphones,1,129.0,02/25/21 12:47 ,"476 11th St, New York City, NY 10001"
157390,Apple Watch,1,399.99,02/23/21 09:47 ,"882 Lee St, Phoenix, AZ 85007"
157391,27in FHD Monitor,1,149.99,02/05/21 17:49 ,"948 Main St, Boston, MA 02215"
157392,34in Ultrawide Monitor,1,379.99,02/24/21 16:40 ,"307 Lakeview St, Miami, FL 77011"
157393,iPhone,1,999.99,02/23/21 22:00 ,"119 Center St, Boston, MA 02215"
157393,Lightning Charging Cable,2,15.25,02/23/21 22:00 ,"119 Center St, Boston, MA 02215"
157393,Apple Airpods Headphones,1,129.0,02/23/21 22:00 ,"119 Center St, Boston, MA 02215"
157394,iPad Pro,1,849.99,02/09/21 14:03 ,"111 6th St, Los Angeles, CA 90001"
157395,AA Batteries (4-pack),3,4.75,02/08/21 13:59 ,"732 Madison St, Los Angeles, CA 90001"
157396,AAA Batteries (4-pack),1,3.99,02/05/21 17:42 ,"729 Hickory St, Houston, TX "
157397,Apple Airpods Headphones,1,129.0,02/07/21 18:20 ,"520 West St, New York City, NY 10001"
157398,Apple Airpods Headphones,1,129.0,02/13/21 10:38 ,"933 Washington St, Los Angeles, CA 90001"
157399,Bose SoundSport Headphones,1,119.99,02/07/21 23:37 ,"869 Church St, San Francisco, CA 94016"
157400,Wired Headphones,2,14.75,02/02/21 11:03 ,"257 Center St, San Francisco, CA 94016"
157401,34in Ultrawide Monitor,1,379.99,02/12/21 12:04 ,"933 Church St, Memphis, TN 38028"
157402,iPad Pro,1,849.99,02/26/21 22:52 ,"259 Highland St, Houston, TX "
157403,iPad Pro,1,849.99,02/04/21 19:20 ,"515 Elm St, San Francisco, CA 94016"
157404,Samsung - Galaxy SS22,1,899.99,02/03/21 11:38 ,"956 9th St, New York City, NY 10001"
157405,Flatscreen TV,1,800,02/20/21 15:16 ,"482 Hickory St, San Francisco, CA 94016"
157406,Apple Airpods Headphones,1,129.0,02/17/21 15:24 ,"243 River St, Phoenix, AZ 85007"
157407,USB-C Charging Cable,1,13.25,02/22/21 06:39 ,"129 Dogwood St, Houston, TX "
157408,Lightning Charging Cable,1,15.25,02/02/21 22:35 ,"360 Jefferson St, Boston, MA 02215"
157409,LG Washing Machine,1,600,02/14/21 13:43 ,"840 12th St, Atlanta, GA 30301"
157410,Bose SoundSport Headphones,1,119.99,02/23/21 11:30 ,"914 8th St, Memphis, TN 38028"
157411,34in Ultrawide Monitor,1,379.99,02/24/21 10:31 ,"139 River St, Houston, TX "
157412,27in 4K Gaming Monitor,1,389.99,02/20/21 10:32 ,"589 9th St, Phoenix, AZ 85007"
157413,Bose SoundSport Headphones,1,119.99,02/26/21 12:21 ,"554 Park St, New York City, NY 10001"
157414,USB-C Charging Cable,1,13.25,02/14/21 21:11 ,"217 Cherry St, Charlotte, NC 28201"
157415,Macbook Pro Laptop,1,1700,02/13/21 12:03 ,"383 Spruce St, Atlanta, GA 30301"
157416,Lightning Charging Cable,1,15.25,02/22/21 15:55 ,"849 Dogwood St, San Francisco, CA 94016"
157417,AA Batteries (4-pack),1,4.75,02/13/21 00:21 ,"589 1st St, San Francisco, CA 94016"
157418,USB-C Charging Cable,1,13.25,02/02/21 13:06 ,"143 Walnut St, San Francisco, CA 94016"
157419,iPad Pro,1,849.99,02/02/21 20:22 ,"317 5th St, Dallas, TX 73301"
157420,Flatscreen TV,1,800,02/26/21 12:39 ,"498 7th St, Phoenix, AZ 85007"
157421,AA Batteries (4-pack),1,4.75,02/14/21 08:53 ,"350 South St, San Francisco, CA 94016"
157422,AA Batteries (4-pack),1,4.75,02/10/21 10:46 ,"810 12th St, Phoenix, AZ 85007"
157423,AA Batteries (4-pack),1,4.75,02/14/21 07:58 ,"10 Meadow St, San Francisco, CA 94016"
157424,AA Batteries (4-pack),1,4.75,02/23/21 23:20 ,"433 River St, Boston, MA 02215"
157425,20in Monitor,1,109.99,02/25/21 15:55 ,"620 Lake St, New York City, NY 10001"
157426,27in 4K Gaming Monitor,1,389.99,02/17/21 13:15 ,"475 River St, Charlotte, NC 28201"
157427,Bose SoundSport Headphones,1,119.99,02/05/21 15:21 ,"616 Meadow St, Los Angeles, CA 90001"
157428,AA Batteries (4-pack),1,4.75,02/02/21 19:22 ,"747 11th St, Los Angeles, CA 90001"
157429,Wired Headphones,1,14.75,02/06/21 18:55 ,"657 Walnut St, Boston, MA 02215"
157430,AA Batteries (4-pack),1,4.75,02/22/21 10:35 ,"637 Lee St, Boston, MA 02215"
157431,Wired Headphones,1,14.75,02/26/21 23:11 ,"250 Forest St, New York City, NY 10001"
157432,Apple Watch,1,399.99,02/18/21 23:34 ,"14 Jefferson St, Miami, FL 77011"
157433,Macbook Pro Laptop,1,1700,02/15/21 20:27 ,"625 Highland St, Atlanta, GA 30301"
157433,USB-C Charging Cable,1,13.25,02/15/21 20:27 ,"625 Highland St, Atlanta, GA 30301"
157434,AAA Batteries (4-pack),2,3.99,02/10/21 14:16 ,"325 8th St, San Francisco, CA 94016"
157435,AA Batteries (4-pack),1,4.75,02/28/21 00:17 ,"777 9th St, San Francisco, CA 94016"
157436,Samsung - Galaxy SS22,1,899.99,02/09/21 20:48 ,"721 2nd St, Boston, MA 02215"
157437,AAA Batteries (4-pack),2,3.99,02/23/21 11:02 ,"91 Center St, New York City, NY 10001"
157438,27in 4K Gaming Monitor,1,389.99,02/25/21 20:32 ,"941 Spruce St, San Francisco, CA 94016"
157439,iPhone,1,999.99,02/01/21 10:54 ,"340 River St, Houston, TX "
157439,Apple Airpods Headphones,1,129.0,02/01/21 10:54 ,"340 River St, Houston, TX "
157440,Apple Airpods Headphones,1,129.0,02/25/21 00:09 ,"300 Hill St, Charlotte, NC 28201"
157441,Wired Headphones,1,14.75,02/05/21 00:04 ,"741 Cedar St, Phoenix, AZ 85007"
157442,USB-C Charging Cable,1,13.25,02/15/21 21:53 ,"244 Center St, Atlanta, GA 30301"
157443,Bose SoundSport Headphones,1,119.99,02/14/21 17:18 ,"149 14th St, Los Angeles, CA 90001"
157444,Lightning Charging Cable,1,15.25,02/24/21 13:02 ,"515 13th St, San Francisco, CA 94016"
157445,AAA Batteries (4-pack),1,3.99,02/10/21 13:15 ,"87 Maple St, Houston, TX "
157446,USB-C Charging Cable,1,13.25,02/09/21 18:14 ,"745 West St, Phoenix, AZ 85007"
157447,Samsung - Galaxy SS22,1,899.99,02/14/21 14:28 ,"9 Cherry St, New York City, NY 10001"
157448,"Dell - G15 15.6"" FHD Gaming Laptop",1,899.99,02/11/21 19:09 ,"606 Park St, San Francisco, CA 94016"
157449,AAA Batteries (4-pack),1,3.99,02/11/21 06:27 ,"541 Chestnut St, Atlanta, GA 30301"
157450,Apple Watch,1,399.99,02/22/21 10:15 ,"721 7th St, San Francisco, CA 94016"
157451,Wired Headphones,1,14.75,02/25/21 19:36 ,"424 Cherry St, Los Angeles, CA 90001"
157452,AAA Batteries (4-pack),2,3.99,02/16/21 01:29 ,"708 Sunset St, Los Angeles, CA 90001"
157453,27in FHD Monitor,1,149.99,02/09/21 09:29 ,"260 Center St, Phoenix, AZ 85007"
157454,Macbook Pro Laptop,1,1700,02/09/21 23:26 ,"679 Park St, Dallas, TX 73301"
157454,USB-C Charging Cable,1,13.25,02/09/21 23:26 ,"679 Park St, Dallas, TX 73301"
157455,AA Batteries (4-pack),1,4.75,02/12/21 11:31 ,"135 Spruce St, New York City, NY 10001"
157456,27in 4K Gaming Monitor,1,389.99,02/03/21 16:00 ,"595 Wilson St, Phoenix, AZ 85007"
157457,Samsung - Galaxy SS22,1,899.99,02/09/21 15:56 ,"698 Park St, Houston, TX "
157458,AA Batteries (4-pack),1,4.75,02/26/21 22:12 ,"108 2nd St, Los Angeles, CA 90001"
157459,Lightning Charging Cable,1,15.25,02/19/21 01:52 ,"439 Main St, Dallas, TX 73301"
157460,AA Batteries (4-pack),1,4.75,02/04/21 01:26 ,"337 Cherry St, New York City, NY 10001"
157461,20in Monitor,1,109.99,02/24/21 19:52 ,"619 Ridge St, Atlanta, GA 30301"
157462,AAA Batteries (4-pack),1,3.99,02/18/21 08:33 ,"844 Lake St, Houston, TX "
157463,USB-C Charging Cable,1,13.25,02/13/21 17:03 ,"99 2nd St, Phoenix, AZ 85007"
157464,Wired Headphones,1,14.75,02/23/21 12:39 ,"576 1st St, Phoenix, AZ 85007"
157465,Wired Headphones,1,14.75,02/19/21 22:06 ,"5 Highland St, San Francisco, CA 94016"
157466,AAA Batteries (4-pack),1,3.99,02/13/21 08:43 ,"193 5th St, Phoenix, AZ 85007"
157467,AA Batteries (4-pack),1,4.75,02/08/21 17:18 ,"560 Main St, Houston, TX "
157468,Lightning Charging Cable,1,15.25,02/28/21 13:37 ,"613 South St, New York City, NY 10001"
157469,USB-C Charging Cable,1,13.25,02/13/21 19:44 ,"117 Maple St, Dallas, TX 73301"
157470,Apple Watch,1,399.99,02/02/21 10:16 ,"149 South St, New York City, NY 10001"
157471,USB-C Charging Cable,1,13.25,02/28/21 10:05 ,"938 Sunset St, Miami, FL 77011"
157472,Flatscreen TV,1,800,02/16/21 14:06 ,"370 7th St, Memphis, TN 38028"
157473,20in Monitor,1,109.99,02/06/21 12:17 ,"355 Adams St, Charlotte, NC 28201"
157474,Macbook Pro Laptop,1,1700,02/18/21 00:37 ,"406 Lakeview St, Atlanta, GA 30301"
157475,USB-C Charging Cable,1,13.25,02/27/21 13:03 ,"527 6th St, Los Angeles, CA 90001"
157476,AA Batteries (4-pack),1,4.75,02/15/21 14:14 ,"415 Meadow St, Los Angeles, CA 90001"
157477,Flatscreen TV,1,800,02/22/21 22:27 ,"837 Lee St, New York City, NY 10001"
157478,iPhone,1,999.99,02/01/21 09:25 ,"648 North St, San Francisco, CA 94016"
157478,Apple Watch,1,399.99,02/01/21 09:25 ,"648 North St, San Francisco, CA 94016"
157478,Apple Airpods Headphones,1,129.0,02/01/21 09:25 ,"648 North St, San Francisco, CA 94016"
157479,Samsung - Galaxy SS22,1,899.99,02/19/21 14:20 ,"907 Lincoln St, Atlanta, GA 30301"
157480,AAA Batteries (4-pack),2,3.99,02/07/21 18:33 ,"703 Forest St, San Francisco, CA 94016"
157481,Apple Airpods Headphones,1,129.0,02/18/21 20:37 ,"328 Forest St, Atlanta, GA 30301"
157482,Bose SoundSport Headphones,1,119.99,02/09/21 19:58 ,"671 Lake St, San Francisco, CA 94016"
157483,USB-C Charging Cable,1,13.25,02/18/21 11:51 ,"936 13th St, San Francisco, CA 94016"
157484,AAA Batteries (4-pack),1,3.99,02/18/21 01:00 ,"604 Hill St, Phoenix, AZ 85007"
157485,iPad Pro,1,849.99,02/24/21 21:46 ,"130 Willow St, Los Angeles, CA 90001"
157486,ThinkPad Laptop,1,999.99,02/13/21 06:50 ,"889 Washington St, New York City, NY 10001"
,,,,,
157487,27in FHD Monitor,1,149.99,02/06/21 16:14 ,"214 7th St, San Francisco, CA 94016"
157488,27in FHD Monitor,1,149.99,02/23/21 13:37 ,"200 Highland St, San Francisco, CA 94016"
157489,USB-C Charging Cable,1,13.25,02/14/21 22:37 ,"352 Chestnut St, Miami, FL 77011"
157490,USB-C Charging Cable,1,13.25,02/21/21 21:59 ,"893 Lincoln St, San Francisco, CA 94016"
157491,Lightning Charging Cable,1,15.25,02/12/21 20:20 ,"860 Hill St, Houston, TX "
157492,Samsung - Galaxy SS22,1,899.99,02/15/21 19:21 ,"706 Lincoln St, Houston, TX "
157493,Flatscreen TV,1,800,02/03/21 01:15 ,"159 Jackson St, Phoenix, AZ 85007"
157494,AA Batteries (4-pack),1,4.75,02/20/21 11:09 ,"504 Lincoln St, Los Angeles, CA 90001"
157495,ThinkPad Laptop,1,999.99,02/08/21 20:24 ,"566 Lincoln St, Los Angeles, CA 90001"
157496,LG Washing Machine,1,600,02/16/21 23:42 ,"704 Church St, San Francisco, CA 94016"
157497,LG Dryer,1,600.0,02/09/21 17:36 ,"171 2nd St, Boston, MA 02215"
157498,AA Batteries (4-pack),2,4.75,02/26/21 15:14 ,"493 Main St, Houston, TX "
157499,ThinkPad Laptop,1,999.99,02/06/21 01:25 ,"645 Jackson St, Los Angeles, CA 90001"
157500,Wired Headphones,1,14.75,02/24/21 12:19 ,"608 Hickory St, Phoenix, AZ 85007"
157501,Bose SoundSport Headphones,1,119.99,02/10/21 19:24 ,"726 1st St, Phoenix, AZ 85007"
157502,Samsung - Galaxy SS22,1,899.99,02/24/21 07:15 ,"761 14th St, San Francisco, CA 94016"
157503,Lightning Charging Cable,2,15.25,02/24/21 14:29 ,"289 13th St, Charlotte, NC 28201"
157504,Lightning Charging Cable,1,15.25,02/20/21 12:14 ,"640 West St, Miami, FL 77011"
157505,Flatscreen TV,1,800,02/18/21 20:43 ,"66 1st St, Dallas, TX 73301"
157506,USB-C Charging Cable,1,13.25,02/02/21 11:35 ,"82 Walnut St, Phoenix, AZ 85007"
157507,USB-C Charging Cable,1,13.25,02/20/21 15:07 ,"806 Dogwood St, Phoenix, AZ 85007"
157508,Apple Airpods Headphones,1,129.0,02/01/21 12:47 ,"969 Chestnut St, Phoenix, AZ 85007"
157509,AAA Batteries (4-pack),1,3.99,02/23/21 08:32 ,"357 Park St, Memphis, TN 38028"
157510,Bose SoundSport Headphones,1,119.99,02/07/21 13:23 ,"118 Jefferson St, Phoenix, AZ 85007"
157511,Apple Airpods Headphones,1,129.0,02/02/21 17:46 ,"455 Jefferson St, San Francisco, CA 94016"
157512,Wired Headphones,1,14.75,02/16/21 20:06 ,"14 West St, Houston, TX "
157513,AAA Batteries (4-pack),1,3.99,02/01/21 07:36 ,"792 West St, Houston, TX "
157514,Lightning Charging Cable,1,15.25,02/23/21 18:31 ,"712 Maple St, Dallas, TX 73301"
157515,iPad Pro,1,849.99,02/27/21 21:24 ,"992 10th St, Boston, MA 02215"
157516,Samsung - Galaxy SS22,1,899.99,02/02/21 22:40 ,"154 Center St, Los Angeles, CA 90001"
157517,Lightning Charging Cable,1,15.25,02/28/21 23:06 ,"519 9th St, Phoenix, AZ 85007"
157518,USB-C Charging Cable,1,13.25,02/08/21 11:59 ,"759 6th St, Los Angeles, CA 90001"
157519,Bose SoundSport Headphones,1,119.99,02/18/21 03:45 ,"763 Pine St, Charlotte, NC 28201"
157520,Lightning Charging Cable,1,15.25,02/14/21 23:33 ,"210 Forest St, Los Angeles, CA 90001"
157521,iPhone,1,999.99,02/01/21 17:37 ,"629 Meadow St, New York City, NY 10001"
157521,Apple Airpods Headphones,1,129.0,02/01/21 17:37 ,"629 Meadow St, New York City, NY 10001"
157522,iPad Pro,1,849.99,02/06/21 00:16 ,"54 South St, Phoenix, AZ 85007"
157523,AA Batteries (4-pack),1,4.75,02/14/21 20:37 ,"873 11th St, Miami, FL 77011"
157524,iPhone,1,999.99,02/26/21 11:22 ,"314 Cedar St, Phoenix, AZ 85007"
157524,Lightning Charging Cable,1,15.25,02/26/21 11:22 ,"314 Cedar St, Phoenix, AZ 85007"
157525,AAA Batteries (4-pack),2,3.99,02/06/21 22:04 ,"488 Highland St, Boston, MA 02215"
157526,Bose SoundSport Headphones,1,119.99,02/18/21 10:57 ,"971 6th St, Charlotte, NC 28201"
157527,USB-C Charging Cable,1,13.25,02/25/21 00:56 ,"102 West St, San Francisco, CA 94016"
157528,Apple Airpods Headphones,1,129.0,02/05/21 22:06 ,"123 South St, Atlanta, GA 30301"
157529,iPad Pro,1,849.99,02/08/21 18:32 ,"710 10th St, Dallas, TX 73301"
157530,AA Batteries (4-pack),2,4.75,02/10/21 19:08 ,"526 Lincoln St, Houston, TX "
157531,USB-C Charging Cable,1,13.25,02/18/21 07:40 ,"259 Park St, Houston, TX "
157532,USB-C Charging Cable,1,13.25,02/16/21 16:24 ,"851 Adams St, Houston, TX "
157533,AAA Batteries (4-pack),2,3.99,02/21/21 07:47 ,"407 Lakeview St, Charlotte, NC 28201"
157534,Lightning Charging Cable,1,15.25,02/17/21 17:05 ,"241 1st St, San Francisco, CA 94016"
157535,27in 4K Gaming Monitor,1,389.99,02/13/21 14:53 ,"89 Park St, Atlanta, GA 30301"
157536,34in Ultrawide Monitor,1,379.99,02/01/21 10:33 ,"944 Forest St, Phoenix, AZ 85007"
157537,Samsung - Galaxy SS22,1,899.99,02/24/21 12:03 ,"262 Highland St, San Francisco, CA 94016"
157538,Flatscreen TV,1,800,02/09/21 09:32 ,"918 9th St, Houston, TX "
157539,Bose SoundSport Headphones,1,119.99,02/17/21 11:29 ,"641 Washington St, Houston, TX "
157540,AAA Batteries (4-pack),3,3.99,02/20/21 13:47 ,"113 Hickory St, Memphis, TN 38028"
157541,AAA Batteries (4-pack),1,3.99,02/22/21 19:30 ,"679 Park St, Los Angeles, CA 90001"
157542,AA Batteries (4-pack),2,4.75,02/05/21 09:20 ,"983 Adams St, Boston, MA 02215"
157543,27in FHD Monitor,1,149.99,02/03/21 11:37 ,"956 Elm St, Atlanta, GA 30301"
157544,AAA Batteries (4-pack),1,3.99,02/14/21 11:57 ,"208 Lincoln St, Houston, TX "
157545,34in Ultrawide Monitor,1,379.99,02/01/21 15:18 ,"997 Lake St, Boston, MA 02215"
157546,Apple Watch,1,399.99,02/13/21 08:34 ,"830 Madison St, Boston, MA 02215"
157547,20in Monitor,1,109.99,02/17/21 19:05 ,"667 Walnut St, San Francisco, CA 94016"
157548,LG Dryer,1,600.0,02/15/21 05:57 ,"566 Lakeview St, Atlanta, GA 30301"
157549,Lightning Charging Cable,1,15.25,02/19/21 12:17 ,"681 Hill St, Phoenix, AZ 85007"
157550,USB-C Charging Cable,1,13.25,02/05/21 20:27 ,"204 Church St, Boston, MA 02215"
157551,Bose SoundSport Headphones,1,119.99,02/02/21 08:31 ,"685 Lee St, Miami, FL 77011"
157552,LG Washing Machine,1,600,02/24/21 09:50 ,"567 Highland St, Miami, FL 77011"
157553,Bose SoundSport Headphones,1,119.99,02/27/21 12:15 ,"338 9th St, San Francisco, CA 94016"
157554,iPad Pro,1,849.99,02/01/21 18:22 ,"803 Wilson St, Dallas, TX 73301"
157555,Samsung - Galaxy SS22,1,899.99,02/11/21 18:16 ,"423 Meadow St, New York City, NY 10001"
157556,AAA Batteries (4-pack),1,3.99,02/25/21 08:16 ,"5 North St, Boston, MA 02215"
157557,USB-C Charging Cable,1,13.25,02/18/21 11:54 ,"559 Hickory St, Phoenix, AZ 85007"
157558,USB-C Charging Cable,1,13.25,02/02/21 20:28 ,"165 Forest St, New York City, NY 10001"
157559,Apple Airpods Headphones,1,129.0,02/25/21 01:48 ,"546 Elm St, Los Angeles, CA 90001"
157560,ThinkPad Laptop,1,999.99,02/05/21 16:47 ,"747 Adams St, Phoenix, AZ 85007"
157561,Lightning Charging Cable,1,15.25,02/03/21 14:35 ,"279 Main St, Houston, TX "
157562,ThinkPad Laptop,1,999.99,02/04/21 00:57 ,"787 Lee St, San Francisco, CA 94016"
157563,Flatscreen TV,1,800,02/14/21 17:19 ,"775 12th St, Atlanta, GA 30301"
157564,ThinkPad Laptop,1,999.99,02/26/21 08:02 ,"975 8th St, Miami, FL 77011"
157565,27in FHD Monitor,1,149.99,02/27/21 20:51 ,"919 Main St, Boston, MA 02215"
157566,AAA Batteries (4-pack),1,3.99,02/27/21 00:42 ,"38 12th St, Los Angeles, CA 90001"
157567,Samsung - Galaxy SS22,1,899.99,02/10/21 23:12 ,"937 6th St, Los Angeles, CA 90001"
157568,Lightning Charging Cable,1,15.25,02/25/21 23:14 ,"680 Cedar St, Boston, MA 02215"
157569,20in Monitor,1,109.99,02/03/21 18:36 ,"791 Pine St, San Francisco, CA 94016"
157570,Lightning Charging Cable,1,15.25,02/04/21 13:00 ,"423 7th St, New York City, NY 10001"
157571,Lightning Charging Cable,1,15.25,02/24/21 01:18 ,"20 Sunset St, Houston, TX "
157572,Apple Airpods Headphones,1,129.0,02/23/21 11:45 ,"542 Main St, Phoenix, AZ 85007"
157573,Wired Headphones,1,14.75,02/21/21 14:03 ,"536 South St, Los Angeles, CA 90001"
157574,Lightning Charging Cable,1,15.25,02/21/21 14:08 ,"943 Adams St, Dallas, TX 73301"
157575,34in Ultrawide Monitor,1,379.99,02/21/21 02:03 ,"145 Cherry St, Dallas, TX 73301"
157576,iPhone,1,999.99,02/16/21 21:28 ,"498 Willow St, Dallas, TX 73301"
157576,Apple Airpods Headphones,1,129.0,02/16/21 21:28 ,"498 Willow St, Dallas, TX 73301"
157577,Lightning Charging Cable,1,15.25,02/19/21 18:44 ,"426 Lake St, Houston, TX "
157578,Wired Headphones,1,14.75,02/20/21 12:58 ,"95 North St, San Francisco, CA 94016"
157579,27in FHD Monitor,1,149.99,02/23/21 13:22 ,"798 Adams St, Memphis, TN 38028"
157580,USB-C Charging Cable,1,13.25,02/15/21 23:30 ,"280 Lee St, San Francisco, CA 94016"
157581,AAA Batteries (4-pack),1,3.99,02/25/21 10:02 ,"769 Jackson St, Los Angeles, CA 90001"
157582,iPad Pro,1,849.99,02/09/21 19:58 ,"472 Spruce St, Los Angeles, CA 90001"
157583,AAA Batteries (4-pack),1,3.99,02/17/21 11:41 ,"43 Wilson St, Charlotte, NC 28201"
157584,AA Batteries (4-pack),1,4.75,02/13/21 10:46 ,"139 Cedar St, New York City, NY 10001"
